date,r_actual,sigma_ret,es_norm_01,es_t3_01,es_t5_01,es_norm_05,es_t3_05,es_t5_05,var_return_01,viol_return_01,var_return_05,viol_return_05
2023-09-23,0.0009207550841665579,0.0085394181906111,-0.02275937879509637,-0.03452684290294658,-0.02945105936520091,-0.0176143672704354,-0.01910105083034075,-0.019117061054122784,-0.018569314339579923,0,-0.009624136777542898,0
2023-09-24,-0.013171069468794983,0.013303279705121416,-0.03545609024732738,-0.05378823688219147,-0.045880840076221334,-0.027440845429607553,-0.029756901018988532,-0.029781842821856107,-0.02892852616860487,0,-0.01499312723819616,0
2023-09-25,0.005861799979443916,0.012064434444081557,-0.032154302240795934,-0.048779298948221736,-0.041608264999935994,-0.024885463443140753,-0.02698584030105036,-0.027008459441013054,-0.026234606447511813,0,-0.013596917804213023,0
2023-09-26,-0.00024187696642918866,0.012265535475235833,-0.03269027956875452,-0.04959239693163218,-0.042301829628664384,-0.02530027711570563,-0.027435664976733193,-0.027458661153215207,-0.026671908870014457,0,-0.013823563670094333,0
2023-09-27,0.011265579083909572,0.012729256098877042,-0.033926194369150696,-0.0514673266710985,-0.043901126361870504,-0.02625679958519568,-0.0284729196240096,-0.028496785212293582,-0.02765555843198631,0,-0.014333371288860803,0
2023-09-28,0.01860279953946886,0.01626972713567813,-0.04336230812315542,-0.06578226998005428,-0.056111633021474844,-0.03355977453741438,-0.03639227849925954,-0.03642278197929771,-0.03534757930692538,0,-0.018320005347735993,0
2023-09-29,-0.004549562697008014,0.008667254983421682,-0.023100091233178535,-0.03504371662479339,-0.029891947595532667,-0.01787805786023646,-0.01938699736943253,-0.01940324726945653,-0.01883046226559058,0,-0.009759484982282001,0
2023-09-30,0.0030614671843061103,0.009326157091753351,-0.024856206502119938,-0.037707810252132164,-0.032164393408019964,-0.01923718367798584,-0.02086083579525171,-0.02087832104526904,-0.02026199177653608,0,-0.010501420605885659,0
2023-10-01,0.03674267391176933,0.023146302874572065,-0.06168985556974052,-0.09358585623702548,-0.0798278202130255,-0.04774417538582574,-0.051773867712411936,-0.05181726381744824,-0.05028761513319314,0,-0.026063153297303458,0
2023-10-02,-0.008383487069187012,0.01962063478547961,-0.05229319484247188,-0.07933076466956171,-0.06766836650363575,-0.0404717346634345,-0.04388762020965952,-0.043924406176413855,-0.042627755115270526,0,-0.022093187623762757,0
2023-10-03,-0.0023646082718826733,0.01617286605502361,-0.043104152593596935,-0.06539063822710356,-0.05577757496589558,-0.03335997794579929,-0.036175618724112575,-0.03620594060306945,-0.03513713910091344,0,-0.01821093802898011,0
2023-10-04,0.010370266341979573,0.01473184550436597,-0.039263524130173644,-0.059564258834280605,-0.0508077303188031,-0.030387566400076373,-0.03295233041906852,-0.032979950584515694,-0.032006380497987603,0,-0.01658832297378637,0
2023-10-05,-0.01707488697867099,0.01639723607451525,-0.04370214676016532,-0.06629781811245411,-0.056551390536970995,-0.033822788858625386,-0.03667749169150354,-0.036708234233102974,-0.03562460499336134,0,-0.01846358270597316,0
2023-10-06,0.01503213990934249,0.010317044572561608,-0.027497133906732737,-0.04171419752825582,-0.035581802576902695,-0.0212810999754478,-0.02307726222098603,-0.023096605247488418,-0.022414792098263758,0,-0.011617177729285952,0
2023-10-07,0.0010218951365210671,0.009824707855005242,-0.026184951085903133,-0.039723566302218564,-0.033883813607073,-0.02026555072253812,-0.02197599882601295,-0.021994418789509373,-0.02134514224953508,0,-0.011062797731188739,0
2023-10-08,0.0003403997839193096,0.015653521876579212,-0.041719989103953116,-0.06329080958989913,-0.05398644167215968,-0.032288720057417605,-0.03501394478690982,-0.03504329296762037,-0.034008812892239865,0,-0.0176261471442238,0
2023-10-09,-0.014282420527825579,0.014217776472272455,-0.037893420035598605,-0.05748575883390852,-0.04903479014371677,-0.029327189623634137,-0.031802455978779565,-0.0318291123361476,-0.030889515062591816,0,-0.016009471998688803,0
2023-10-10,-0.009636213941947247,0.014373950113766442,-0.03830965624575156,-0.05811720498926517,-0.04957340753945176,-0.029649330994138856,-0.032151786647210336,-0.03217873580847828,-0.031228817629397276,0,-0.01618532632762042,0
2023-10-11,-0.020306259268084048,0.013536545696132208,-0.036077794083692404,-0.05473138523802265,-0.04668533640088835,-0.02792200617682142,-0.030278672579044673,-0.030304051723266598,-0.02940947432895648,0,-0.015242393893576407,1
2023-10-12,0.003984147594774612,0.012872656845332286,-0.03430838807781142,-0.05204712905745653,-0.04439569212766366,-0.026552594141515038,-0.028793679760825714,-0.028817814205604367,-0.02796711063047915,0,-0.014494843108272478,0
2023-10-13,0.0068658684292906,0.008100264702241324,-0.021588940672978778,-0.03275124377373481,-0.027936490671207976,-0.0167085197455135,-0.01811874818202973,-0.01813393505397836,-0.017598620221581814,0,-0.009121043728982791,0
2023-10-14,-0.00066490664422858,0.00907226406972603,-0.024179527209366152,-0.03668126203889091,-0.031288757820532496,-0.01871347528971332,-0.02029292549844194,-0.020309934734284933,-0.01971038426297764,0,-0.010215532497099038,0
2023-10-15,0.009733763194008205,0.014573181810517368,-0.03884065139707575,-0.058922744821307806,-0.05026052513897307,-0.030060288766688426,-0.03259742997813873,-0.03262475267118346,-0.03166166804800776,0,-0.01640966480112263,0
2023-10-16,0.0452247026357373,0.02575060143121581,-0.06863086911693349,-0.10411563767301046,-0.08880962080931802,-0.05311609537318789,-0.057599187189390895,-0.057647465992727756,-0.055945709396372625,0,-0.02899564030749977,0
2023-10-17,-0.0043794606814167025,0.01798069093272411,-0.04792239316553923,-0.07270009235560983,-0.06201246785983808,-0.037089001474762656,-0.0402193783937442,-0.040253089693409204,-0.03900981367199581,0,-0.02021807459231388,0
2023-10-18,0.00022314787358368449,0.015622163754995968,-0.041636412992386115,-0.06316402145123805,-0.05387829262971734,-0.03222403725840848,-0.034943802645965825,-0.034973092034551116,-0.0338928965252767,0,-0.01756606980641755,0
2023-10-19,0.009511720706287363,0.015698840298061737,-0.04184077240533197,-0.06347404245005546,-0.05414273751007596,-0.032382198945825634,-0.03511531345781532,-0.03514474660427567,-0.03405924929054027,0,-0.017652287409121743,0
2023-10-20,0.03154378193241136,0.011202805478505266,-0.02985787646908016,-0.04529553374653743,-0.038636647349934466,-0.023108170340527163,-0.025058540536476014,-0.025079544241727817,-0.024304925542363187,0,-0.012596799403040907,0
2023-10-21,0.00697114787838693,0.013588017544891615,-0.03621497758695347,-0.05493949782794057,-0.04686285440499742,-0.028028177818483536,-0.03039380529389005,-0.030419280940683777,-0.029479736600851854,0,-0.015278809546984816,0
2023-10-22,0.0036793362104692307,0.019498567129046143,-0.05196785838870112,-0.07883721690048265,-0.06724737508291513,-0.040219944145126765,-0.04361457812901288,-0.04365113523585516,-0.042302905568031714,0,-0.0219248240311402,0
2023-10-23,0.09132791777935978,0.03109096040212774,-0.08286406978795928,-0.12570794421173292,-0.10722764714005041,-0.06413172221917511,-0.06954455230428934,-0.06960284353942099,-0.06745305709932767,0,-0.03495968864093375,0
2023-10-24,0.03172251025814532,0.03755191812815224,-0.1000839061964129,-0.1518310907106706,-0.12951043565067893,-0.0774588224694099,-0.08399648324182843,-0.08406688787587452,-0.08147035810171316,0,-0.0422245999689413,0
2023-10-25,0.020062186610001476,0.025245927481797107,-0.06728580493030469,-0.10207512416496521,-0.08706908274072427,-0.05207509795410658,-0.05647032775828887,-0.05651766036802252,-0.05477202910202174,0,-0.02838734322773827,0
2023-10-26,-0.010027150942240937,0.022456738679979115,-0.05985201927247008,-0.09079778870282455,-0.07744962587030053,-0.04632180249004031,-0.050231444043995675,-0.050273547311883,-0.048720774683487955,0,-0.025251088483235016,0
2023-10-27,-0.008100980100293143,0.012003603568086108,-0.03199217492505677,-0.0485333456464555,-0.04139846923865697,-0.024759986816133044,-0.026849773226162194,-0.026872278316676112,-0.026042288382329762,0,-0.013497242860364432,0
2023-10-28,0.006306425163245422,0.014439930771930886,-0.038485508834159216,-0.05838398005147977,-0.04980096405878145,-0.029785430142782423,-0.032299372803232536,-0.032326445669076005,-0.031327995734822506,0,-0.016236728529903974,0
2023-10-29,0.012892287919296308,0.020012534317855622,-0.053337691049107294,-0.08091530512490114,-0.06901996401713971,-0.04128011084812267,-0.044764224765287366,-0.04480174548926676,-0.043417977527390496,0,-0.02250274548033435,0
2023-10-30,-0.005979320229178242,0.016754625665814687,-0.04465466658110016,-0.06774282689390843,-0.057783968897102966,-0.034559980945868575,-0.037476904086735666,-0.03750831668421085,-0.036349817023880564,0,-0.018839446868041867,0
2023-10-31,0.0071709059428179955,0.01793509133958095,-0.047800860481452094,-0.07251572265339483,-0.061855202306762724,-0.036994942609969134,-0.04011738079542678,-0.04015100660218416,-0.03891088356754716,0,-0.020166800924411074,0
2023-11-01,0.02252374669629731,0.020112412871530812,-0.05360388879066998,-0.0813191372192127,-0.06936442884459512,-0.0414861316199838,-0.04498763405243392,-0.04502534203483768,-0.04363466796399694,0,-0.022615052179555915,0
2023-11-02,-0.016738807898635244,0.01920448860095569,-0.05118407611373608,-0.07764818939136353,-0.066233146244896,-0.03961334459882166,-0.04295678051472769,-0.04299278626514977,-0.04166489067590847,0,-0.021594152554767192,0
2023-11-03,-0.017023772320014174,0.011304348084384854,-0.03012850926624141,-0.04570609398880488,-0.038986851221803044,-0.02331762357418267,-0.025285671991225913,-0.02530686607476898,-0.024525226205444076,0,-0.012710977216766355,1
2023-11-04,0.010750149599489944,0.01523484474073772,-0.04060412484777472,-0.06159800109011768,-0.052542492575477995,-0.03142510936710684,-0.03407744383629441,-0.0341060070554903,-0.03305259274416131,0,-0.017130555690158377,0
2023-11-05,-0.001528678296956798,0.026064091445489993,-0.06946638716091345,-0.10538315031062641,-0.08989079669445474,-0.05376273524065693,-0.05830040459832855,-0.058349271151927784,-0.05654706788647213,0,-0.029307313439593738,0
2023-11-06,0.0015592280395786418,0.018158837104819053,-0.04839719087670684,-0.073420378534409,-0.06262686492682093,-0.03745646586555132,-0.04061785742503902,-0.040651902724048894,-0.039407440774592475,0,-0.020424157463865666,0
2023-11-07,0.012024923228111106,0.022826987518469552,-0.06083881174188131,-0.09229479039500224,-0.07872655367485137,-0.04708551951115929,-0.05105962012414785,-0.05110241755721446,-0.049538037788649146,0,-0.025674661037583223,0
2023-11-08,0.004637584726379984,0.01838968939668279,-0.0490124616877815,-0.07435376774630259,-0.0634230367971419,-0.037932647844621095,-0.041134230000168095,-0.04116870811518145,-0.03990842538978487,0,-0.020683808648173495,0
2023-11-09,0.03417091410445572,0.02692947040278183,-0.07177280746387568,-0.10888207759618576,-0.09287534745373471,-0.05554776349921022,-0.060236092379600654,-0.06028658139862472,-0.0584410501544251,0,-0.03028892988852034,0
2023-11-10,0.014441828909612653,0.013400463380593959,-0.03571510556118228,-0.05418117296060729,-0.046216010708667606,-0.02764130744168541,-0.029974282377254996,-0.029999406386024368,-0.029081045442205578,0,-0.015072175194598943,0
2023-11-11,-0.0028946898392199216,0.01736471643918766,-0.04628068918599557,-0.07020956500399957,-0.059888072383277716,-0.03581842299784713,-0.03884156085997248,-0.03887411729296327,-0.037684078043922674,0,-0.019530970007722834,0
2023-11-12,-0.0031621943213320236,0.021863646273641717,-0.058271300957120534,-0.08839977892236238,-0.07540414697721888,-0.04509842318745277,-0.04890480937783125,-0.04894580067978168,-0.04744744064125801,0,-0.024591142684385458,0
2023-11-13,-0.018276626295740783,0.020404239740875223,-0.05438166991272571,-0.08249906075121533,-0.07037089207915981,-0.04208808664095531,-0.04564039513528327,-0.045678650252559634,-0.04428030630473233,0,-0.02294967475023527,0
2023-11-15,0.06513434579942157,0.02463309196401757,-0.06565246699358568,-0.09959728841838189,-0.08495551307914323,-0.05081099428268728,-0.0550995315149786,-0.05514571514318186,-0.053457559372538085,0,-0.027706077552811004,0
2023-11-16,-0.04660183865175327,0.022934088301529418,-0.06112425827190265,-0.09272782363321,-0.07909592679249815,-0.047306437668070946,-0.0512991841618296,-0.05134218239399817,-0.04977046279147182,0,-0.025795122675357236,1
2023-11-17,0.008068174649510595,0.013099185110450754,-0.034912134431315425,-0.05296303522907624,-0.04517695113559409,-0.02701985689523734,-0.029300380312309905,-0.029324939466142095,-0.028427225733442994,0,-0.01473331237016109,0
2023-11-18,-0.00023812358726615912,0.015355826437257863,-0.040926566985741764,-0.06208715807208579,-0.05295973869772962,-0.031674659861992915,-0.034348056831605134,-0.03437684687468897,-0.03332448093333951,0,-0.01727147037731363,0
2023-11-19,0.02044916420339682,0.024386446102265195,-0.06499510293545381,-0.09860004215039268,-0.08410487176441796,-0.050302234704731955,-0.0545478317343536,-0.054593552935802085,-0.05292230030648668,0,-0.027428662546048022,0
2023-11-20,-0.0014009692327032752,0.02127253137637549,-0.05669585312706834,-0.08600976466847071,-0.07336548819011521,-0.04387912291815328,-0.04758259802253448,-0.04762248106610302,-0.04616463133080848,0,-0.02392628602691821,0
2023-11-21,-0.043487059095868474,0.026316448771318758,-0.07013897349432072,-0.10640348934893201,-0.09076113591644036,-0.05428327592871225,-0.058864879835454645,-0.05891421952401101,-0.057110699895981845,0,-0.0295994336252142,1
2023-11-22,0.0469858089475359,0.02261054149518305,-0.06026193672268083,-0.09141964905912092,-0.07798006667317471,-0.046639053526792165,-0.05057547162590868,-0.05061786325272571,-0.049068316969285916,0,-0.025431213308165685,0
2023-11-23,-0.0036447970836022137,0.019205436912678592,-0.05118660356762528,-0.0776520236350027,-0.06623641681722593,-0.039615300693558,-0.04295890170729817,-0.0429949092356731,-0.041678721677926266,0,-0.02160132091073099,0
2023-11-24,0.008174947704736368,0.012658687776269875,-0.033738114672232124,-0.05118200262042008,-0.04365774773676799,-0.02611123740234956,-0.028315071737064167,-0.028338805019538588,-0.02747127946288076,0,-0.01423786286181478,0
2023-11-25,0.0018236823163810811,0.01246158936289334,-0.033212805178093385,-0.05038508814648627,-0.0429779874833679,-0.02570467998073839,-0.027874200154428246,-0.027897563904736095,-0.027043545902242085,0,-0.014016176362429194,0
2023-11-26,-0.00909348082869954,0.019386755503075608,-0.051669856453164464,-0.07838513663477412,-0.06686175503706722,-0.03998930887220911,-0.043364476833653624,-0.04340082430921737,-0.04207221062059136,0,-0.021805259049501563,0
2023-11-27,-0.008264267649503054,0.016987284709161755,-0.04527475277192081,-0.06868352121994883,-0.058586371958355914,-0.035039889734363,-0.03799731802055576,-0.038029166821442674,-0.036796941567557855,0,-0.01907118336009826,0
2023-11-28,0.012312797215601634,0.021197347204641864,-0.05649547120341896,-0.08570577767213305,-0.07310619025486652,-0.043724039564196494,-0.04741442536090046,-0.047454167444583036,-0.04591655228194101,0,-0.02379771118272731,0
2023-11-29,0.0035978567752952273,0.017060403377114952,-0.04546962968552242,-0.06897915690675341,-0.05883854630823863,-0.035190712547217944,-0.038160870543929824,-0.03819285643216981,-0.03695532728948081,0,-0.0191532717896181,0
2023-11-30,0.0035560989814484856,0.017115087401541922,-0.04561537432505092,-0.06920025706586809,-0.05902714258186972,-0.035303509984769506,-0.03828318828348444,-0.038315276696679744,-0.03707378087909028,0,-0.019214664123623805,0
2023-12-01,0.025951806099204333,0.01046543445764611,-0.027892624738615427,-0.04231417215607437,-0.0360935750674014,-0.021587185691916155,-0.02340918210995737,-0.023428803346896832,-0.022669660679167668,0,-0.01174927146403895,0
2023-12-02,0.019879267035134873,0.0165637438090586,-0.04414592554206782,-0.066971047396274,-0.05712564853269639,-0.034166246495217004,-0.03704993775634836,-0.037080992476837736,-0.035879490072548696,0,-0.018595684991485412,0
2023-12-03,0.012111064298059304,0.020631672845874794,-0.05498782785834797,-0.08341862539976284,-0.07115527173213415,-0.04255721581948911,-0.04614911964111383,-0.04618780116389291,-0.04469121894102212,0,-0.02316264327147164,0
2023-12-04,0.0535295371273925,0.023317868621852807,-0.06214711503911741,-0.09427953623625561,-0.0804195224690124,-0.048098066250071306,-0.05215762758766408,-0.05220134535466212,-0.050509911610273385,0,-0.026178365505006043,0
2023-12-05,0.05308846030342451,0.029305682090319564,-0.07810592064405317,-0.11848965106412593,-0.10107051367137021,-0.06044920578044314,-0.06555122500505414,-0.0656061690911591,-0.06348039077094672,0,-0.03290072817439763,0
2023-12-06,-0.004465498010977953,0.023264601163327417,-0.06200514585117386,-0.09406416358073119,-0.08023581169993571,-0.04798819078114761,-0.052038478436025715,-0.05208209633393288,-0.05039452650945419,0,-0.0261185635127479,0
2023-12-07,-0.01366696192429373,0.021318838130188384,-0.05681927054582851,-0.08619699358483893,-0.0735251926249036,-0.043974640452317235,-0.0476861774044812,-0.04772614726678548,-0.046179719383974256,0,-0.023934105889553886,0
2023-12-08,0.024161059036607924,0.01188655702060578,-0.03168022080226982,-0.04806009938225113,-0.04099479480307013,-0.024518553403570845,-0.026587962409191576,-0.026610248053675775,-0.025748019863985585,0,-0.013344728856988832,0
2023-12-09,-0.01147820386890075,0.016571786056800628,-0.044167359855113414,-0.06700356406405833,-0.05715338493234251,-0.03418283534263563,-0.03706792673164876,-0.03709899653023634,-0.035896910756625156,0,-0.018604713814157278,0
2023-12-10,0.00196724599912379,0.0192073499845754,-0.05119170231404919,-0.07765975862717298,-0.06624301468990824,-0.03961924681146122,-0.04296318088448886,-0.04299919199960804,-0.04160592744223986,0,-0.021563592986691842,0
2023-12-11,-0.06040354862802744,0.02793524227099492,-0.07445340494946098,-0.11294864589333005,-0.09634409044505002,-0.05762238201320404,-0.06248581234291003,-0.06253818704457949,-0.06051181781670959,0,-0.03136217098142703,1
2023-12-12,0.001825055910046558,0.02849786312617319,-0.07595291005334523,-0.11522345214441863,-0.09828447793235841,-0.05878290725695104,-0.0637442879571838,-0.06379771749486138,-0.06173053682255039,0,-0.0319938108035072,0
2023-12-13,0.02672993887683006,0.02658239536697874,-0.07084777814292627,-0.10747877294834882,-0.09167834231176208,-0.0548318473776931,-0.05945975167900045,-0.059509589980508606,-0.05758135368843801,0,-0.029843364897561325,0
2023-12-14,-0.007305340928402515,0.024653889998339833,-0.0657078982104166,-0.09968137968170993,-0.08502724210445058,-0.050853894654454786,-0.05514605275353294,-0.055192275375163656,-0.05340392918667198,0,-0.02767828200609659,0
2023-12-15,-0.016381564012498018,0.012600459655128583,-0.03358292425574234,-0.050946572858543614,-0.043456928452107385,-0.025991129511114323,-0.028184826528684755,-0.02820845064151447,-0.027294437315462886,0,-0.014146208803745636,1
2023-12-16,0.00788943421441779,0.01582616554794809,-0.042180121471938156,-0.06398884788554028,-0.05458186151236629,-0.032644834369485294,-0.03540011577288862,-0.035429787636518946,-0.034281787753416636,0,-0.0177676250336468,0
2023-12-17,-0.021696101772727516,0.025746247845711397,-0.06861926587893764,-0.10409803511983642,-0.08879460600359237,-0.053107115176609355,-0.057589449048435874,-0.05763771968940422,-0.05570155760475561,0,-0.028869100889078923,0
2023-12-18,0.027963138260279408,0.02522060596886187,-0.06721831767394901,-0.10197274343132914,-0.08698175297609319,-0.0520228669450696,-0.056413688360278255,-0.05646097349568994,-0.054564340583531185,0,-0.028279702058413143,0
2023-12-19,-0.01371508995198667,0.02642584105054702,-0.07043052735251593,-0.10684578763616921,-0.0911384120303082,-0.054508920784118814,-0.05910956951329279,-0.05915911429718836,-0.05717184563560968,0,-0.029631124346302808,0
2023-12-20,0.034091891086029946,0.024902467211011553,-0.0663704097324832,-0.10068643484818547,-0.08588454433322305,-0.05136663805468725,-0.05570207259803796,-0.05574876126743835,-0.0538760529366127,0,-0.02792297513058482,0
2023-12-21,0.0011283145433242936,0.023193985894673124,-0.0618169410329829,-0.09377864971632567,-0.07999227116558012,-0.04784253176208883,-0.05188052553972105,-0.05192401104380134,-0.050179783444103884,0,-0.02600726610051362,0
2023-12-22,0.0020027544558800514,0.012484664942215368,-0.03327430654024517,-0.05047838805104208,-0.0430575713895931,-0.025752278273746588,-0.027925815827033927,-0.02794922284084997,-0.027010354581462594,0,-0.013998973906529771,0
2023-12-23,-0.004536974030937557,0.014623481926247779,-0.03897471198080549,-0.05912611982356889,-0.05043400202713877,-0.03016404345962465,-0.03270994174953727,-0.03273735874831703,-0.03163764777603019,0,-0.016397215532467986,0
2023-12-24,-0.015290662956498835,0.02365133701100438,-0.06303587973192,-0.09562782606447762,-0.08156960050783228,-0.04878591576727312,-0.05290353281320969,-0.052947875787149865,-0.05116925459751579,0,-0.026520090943893633,0
2023-12-25,0.010152371464018373,0.01918132934214125,-0.05112235172781116,-0.07755455115126492,-0.06615327374176129,-0.03956557369905273,-0.04290497766704727,-0.04294093999707372,-0.04149847106614568,0,-0.021507900307778806,0
2023-12-26,-0.0274179137614059,0.02365357346931857,-0.06304184037242218,-0.0956368685827323,-0.08157731368747859,-0.048790528938481265,-0.05290853534417676,-0.052952882511165845,-0.05117409313602303,0,-0.02652259867011042,1
2023-12-27,0.01570820783234339,0.02016333966296152,-0.0537396195993877,-0.08152504601627954,-0.06954006703495264,-0.04159117896491319,-0.045101547577926046,-0.04513935104099478,-0.043623033246290556,0,-0.022609022117673894,0
2023-12-28,-0.016383251995478076,0.02014207918808408,-0.05368295587941304,-0.0814390849988249,-0.06946674312765924,-0.041547324711089795,-0.04505399194799359,-0.04509175555062302,-0.04357703658016712,0,-0.022585182884949005,0
2023-12-29,-0.006697180695111271,0.01301583766291566,-0.034689995628915365,-0.05262604222051627,-0.0448894993946789,-0.02684793504773365,-0.029113947958675158,-0.029138350847612376,-0.02815953748677244,0,-0.014594574436568851,0
2023-12-30,0.00112366902787997,0.017274614447252083,-0.04604054807580739,-0.06984526181010953,-0.059577325321336756,-0.03563256846509968,-0.03864001987796873,-0.03867240738223137,-0.03737332668821623,0,-0.019369913250513925,0
2023-12-31,0.004065999815480836,0.024428086856844156,-0.06510608446670359,-0.09876840535261747,-0.08424848392952601,-0.050388127622516245,-0.05464097416538022,-0.05468677343746354,-0.052849739324525684,0,-0.027391055513158444,0
2024-01-01,0.04142423217893487,0.023796070966306572,-0.06342162672775829,-0.09621301892257365,-0.0820687642933056,-0.049084460350556164,-0.05322727508409918,-0.053271889414115564,-0.05148238398230776,0,-0.02668238019018435,0
2024-01-02,0.027566905227526917,0.031758915668028645,-0.08464431366119322,-0.1284086418491098,-0.109531315815157,-0.06550952210099092,-0.07103864091800716,-0.07109818447654596,-0.06870985943848677,0,-0.03561106635974492,0
2024-01-03,-0.04164067173951125,0.04333599381732056,-0.11549970697474078,-0.17521744657250662,-0.14945876851038176,-0.08938970947304972,-0.09693435808051647,-0.09701560705361337,-0.09375666584274335,0,-0.04859236907599027,0
2024-01-04,0.023759433051736778,0.02965888470044971,-0.07904728126323529,-0.11991773091226855,-0.10228865181693189,-0.06117776132800364,-0.06634127192147317,-0.06639687821344537,-0.06416647911319198,0,-0.033256315242745756,0
2024-01-05,-0.0001483019430281729,0.018329770459551354,-0.04885276488447079,-0.07411150162429404,-0.06321638616413999,-0.03780905228558784,-0.04100020275869795,-0.041034568534021314,-0.039656138294524995,0,-0.02055305285032399,0
2024-01-06,-0.0014347204756592902,0.020062414981339483,-0.05347063370274476,-0.08111698418471057,-0.06919199428297843,-0.0413830003315378,-0.04487579830196038,-0.04491341254526005,-0.04342142030498196,0,-0.022504529809137717,0
2024-01-07,-0.003546146975336839,0.03263735799625803,-0.08698555064614387,-0.1319603873649134,-0.11256092000833653,-0.06732149634208633,-0.07300354897011319,-0.07306473948608405,-0.07063757979873399,0,-0.0366101686462698,0
2024-01-08,0.06380229848550734,0.03538121574733648,-0.09429851934292421,-0.14305443890389047,-0.12202403748459811,-0.07298128686721435,-0.07914103576426013,-0.07920737063264942,-0.07657615702273601,0,-0.039688024856931015,0
2024-01-09,-0.016046580027134993,0.03921966812430015,-0.10452881720212796,-0.15857418969388926,-0.1352622331439635,-0.08089891174618465,-0.08772692210050227,-0.08780045353429686,-0.08488378370356289,0,-0.04399371617169452,0
2024-01-10,0.008724824257432928,0.03542713297154781,-0.09442089858185106,-0.14324009286198178,-0.12218239849537751,-0.07307600091368026,-0.07924374384273473,-0.07931016479954582,-0.07667553643910104,0,-0.03973953139500123,0
2024-01-11,-0.008345955649268433,0.037163376254770654,-0.09904835887027648,-0.15026012604726854,-0.12817041815494265,-0.07665737217093277,-0.08312738912938206,-0.08319706530134763,-0.0804333168171185,0,-0.04168712039460805,0
2024-01-12,-0.0755604740561413,0.022911277451579937,-0.06106346247023911,-0.09263559409073902,-0.07901725589466445,-0.04725938543573002,-0.05124816063837137,-0.05129111610336258,-0.049587260998959125,1,-0.025700172529283444,1
2024-01-13,0.0007401830376601026,0.026787784315656593,-0.07139518368964436,-0.10830920797409781,-0.09238669526806985,-0.055255505792651385,-0.05991916760888187,-0.0599693909861595,-0.05797724964273813,0,-0.03004855054654024,0
2024-01-14,-0.027679668781482647,0.03628320702819503,-0.09670251933129635,-0.14670139828202136,-0.12513485817126574,-0.07484183583450131,-0.08115861833483223,-0.08122664431167104,-0.07852835183846568,0,-0.040699811807133376,0
2024-01-15,0.018864071738276422,0.030038659578131156,-0.08005946266776197,-0.12145324858425818,-0.10359843337562234,-0.061961127832166736,-0.06719075593557797,-0.06724707425273066,-0.06501317334695172,0,-0.03369514141400034,0
2024-01-16,0.020761109940309552,0.03479091668156392,-0.09272524587857035,-0.14066772324542864,-0.11998819236713981,-0.07176366942398563,-0.07782064926851254,-0.07788587740809076,-0.07529856288143304,0,-0.03902587112646832,0
2024-01-17,-0.010033783219626002,0.023595523532184772,-0.062887124854483,-0.09540215926001192,-0.08137710893037307,-0.048670788589680374,-0.052778688699459224,-0.05282292703087387,-0.05106818623580693,0,-0.026467709056270838,0
2024-01-18,-0.03295451250640369,0.027515996246861987,-0.07333602448411845,-0.11125353724660304,-0.09489817934551645,-0.05675759786972847,-0.06154803889762003,-0.06159962757118825,-0.05955333090540677,0,-0.030865404705345368,1
2024-01-19,0.006087340375996675,0.01612349359006124,-0.0429725643978857,-0.06519101393146227,-0.055607297393799174,-0.03325813672998319,-0.03606518193066658,-0.03609541124310486,-0.03489634685604477,0,-0.018086139802335404,0
2024-01-20,0.0006276150833635086,0.015862716338840788,-0.04227753715959026,-0.06413663118727835,-0.05470791922360584,-0.03272022815398419,-0.03548187292532533,-0.0355116133166151,-0.03433194228950814,0,-0.017793619214505164,0
2024-01-21,-0.0027749435330601813,0.019122593956026546,-0.05096580934150076,-0.07731707039977109,-0.06595070498301331,-0.039444419465860046,-0.04277359780360995,-0.04280945001294028,-0.04138734994059518,0,-0.021450308256095296,0
2024-01-22,-0.04938280028985531,0.027466920660917736,-0.07320522753458802,-0.11105511330149984,-0.09472892566069104,-0.05665636903006533,-0.06143826616595073,-0.0614897628296073,-0.05944711579391693,0,-0.030810355351226712,1
2024-01-23,0.012208960608852237,0.031014894057695277,-0.08266133668508815,-0.12540039038712825,-0.10696530673516928,-0.063974819196294,-0.06937440639047518,-0.06943255501176951,-0.0671260539594202,0,-0.03479020888052884,0
2024-01-24,0.002337148113873866,0.02712709943611893,-0.07229953117387893,-0.10968113748935196,-0.09355693772876042,-0.05595541543740998,-0.060678150857949156,-0.060729010403978566,-0.05871163503328731,0,-0.030429169093721044,0
2024-01-25,0.0002714072482383756,0.0212583258422873,-0.056657992335608885,-0.08595232840842729,-0.07331649562195573,-0.04384982098105209,-0.047550822950435424,-0.04759067936059937,-0.04600975018395255,0,-0.023846013954705664,0
2024-01-26,0.045022657334108374,0.014430024579020435,-0.03845910670794479,-0.05834392702225098,-0.04976679921651977,-0.0297649965117924,-0.03227721453786901,-0.03230426883097582,-0.031284252692461684,0,-0.016214057309252114,0
2024-01-27,0.008035699851468792,0.015620760072880477,-0.041632671878851064,-0.06315834603977495,-0.05387345155923801,-0.03222114186533118,-0.034940662876623334,-0.03496994963349949,-0.033865763893347625,0,-0.01755200745839302,0
2024-01-28,-0.00283483425678277,0.02677711156776107,-0.07136673853018304,-0.10826605558576102,-0.09234988670279705,-0.05523349097887599,-0.059895294706126506,-0.05994549807348329,-0.058052702548961464,0,-0.03008765641100443,0
